,kmeans_anomaly_score_SMA,recon_losses_SMA,lstm_error,actual_anomaly
139,0.0134095606537167,7.882929973112505e-28,0.0,0.0
140,0.014254945108409117,7.954309152903317e-28,0.0,0.0
141,0.015611962784593654,8.035933213659252e-28,0.0,0.0
142,0.015278922268583222,8.08145121949389e-28,0.0,0.0
143,0.015278922268583222,8.126095532196509e-28,0.0,0.0
144,0.014697428275857738,8.155811355135593e-28,0.0,0.0
145,0.014865840964552242,8.170549909104588e-28,0.0,0.0
146,0.014865840964552242,8.105763084270862e-28,0.0,0.0
147,0.014865840964552242,8.038215292857534e-28,0.0,0.0
148,0.01560534414955678,8.0066443530736515e-28,0.0,0.0
149,0.01491067331672095,8.004862163222221e-28,0.0,0.0
150,0.011063175275834159,7.992636587551788e-28,0.0,0.0
151,0.01491067331672095,7.9913463957840395e-28,0.0,0.0
152,0.013659304335494882,7.993141680834573e-28,0.0,0.0
153,0.013659304335494882,8.009951254538793e-28,0.0,0.0
154,0.013659304335494882,8.02637387790756e-28,0.0,0.0
155,0.013659304335494882,8.042365376954181e-28,0.0,0.0
156,0.013437958158107347,8.08432335375736e-28,0.0,0.0
157,0.013437958158107347,8.120326989249356e-28,0.0,0.0
158,0.012506971910691233,8.14871405975435e-28,0.0,0.0
159,0.012318274547831892,8.166181779564347e-28,0.0,0.0
160,0.012318274547831892,8.184038857256167e-28,0.0,0.0
161,0.012318274547831892,8.20224111747392e-28,0.0,0.0
162,0.012318274547831892,8.225459824875693e-28,0.0,0.0
163,0.012318274547831892,8.244221297550761e-28,0.0,0.0
164,0.012318274547831892,8.262982821758853e-28,0.0,0.0
165,0.012318274547831892,8.281744136272946e-28,0.0,0.0
166,0.008893164698052868,8.125319637270401e-28,0.0,0.0
167,0.008893164698052868,8.122859954512309e-28,0.0,0.0
168,0.008572063451252061,8.16257115180451e-28,0.0,0.0
169,0.007638951548767179,8.215970557488698e-28,0.0,0.0
170,0.012310664546769667,8.232467414318673e-28,0.0,0.0
171,0.012310664546769667,8.249734283575582e-28,0.0,0.0
172,0.012310664546769667,8.2576929517865e-28,0.0,0.0
173,0.012316122906759833,8.261501634786713e-28,0.0,0.0
174,0.011061720059650157,8.274908207234305e-28,0.0,0.0
175,0.01587053651028833,8.278119613037971e-28,0.0,0.0
176,0.008418622598350637,8.369479315596302e-28,0.0,0.0
177,0.011700067529664328,8.396135140939466e-28,0.0,0.0
178,0.0030458054126788706,8.608840330549576e-28,0.0,0.0
179,0.0019963333846811353,8.753973531244045e-28,0.0,0.0
180,0.00035270230567651696,8.883110261055111e-28,0.0,0.0
181,0.00035270230567651696,8.87261218742679e-28,0.0,0.0
182,0.0005901611044013717,9.006381964518391e-28,0.0,0.0
183,0.00011137938826307446,8.882170788785789e-28,0.0,0.0
184,0.0,9.040695498613657e-28,0.0,0.0
185,0.0,9.006332293299163e-28,0.0,0.0
186,0.0,9.103255555341218e-28,0.0,0.0
187,0.013681340466281184,9.09213950745576e-28,0.0,0.0
188,0.013065348754893728,9.038721756733482e-28,0.0,0.0
189,0.002209059874848778,8.857169584745715e-28,0.0,0.0
190,0.013444988671296301,8.667895064130539e-28,0.0,0.0
191,0.011359410516090844,8.491223201410646e-28,0.0,0.0
192,0.011359410516090844,8.508986935966584e-28,0.0,0.0
193,0.011359410516090844,8.50086636414754e-28,0.0,0.0
194,0.010726243355831687,8.482979003641965e-28,0.0,0.0
195,0.013032575207549763,8.478281689107043e-28,0.0,0.0
196,0.013054482707619799,8.482406571529838e-28,0.0,0.0
197,0.012349087451227949,8.466549300014731e-28,0.0,0.0
198,0.012349087451227949,8.451551501549209e-28,0.0,0.0
199,0.01205644513907991,8.240556208749408e-28,0.0,0.0
200,0.012051551123619598,8.205763715334279e-28,0.0,0.0
201,0.01204440309522729,8.171042769725427e-28,0.0,0.0
202,0.012034622028555542,8.136375835430274e-28,0.0,0.0
203,0.012034874170745422,8.10181123689672e-28,0.0,0.0
204,0.012035126312935306,8.067350331240252e-28,1.0849074669556986e-06,0.0
205,0.012032294826045283,8.035225226304361e-28,2.1334992766343264e-06,0.0
206,0.012027441420211612,8.004630492933787e-28,3.2959776221697325e-06,0.0
207,0.012022588014377934,7.9753182386126195e-28,4.8692178174254406e-06,0.0
208,0.012017734608544259,7.947011782479023e-28,6.140860366803601e-06,0.0
209,0.01201288120271058,7.919487080995849e-28,7.234913187712101e-06,0.0
210,0.01200802779687691,7.892564961054185e-28,8.209220558601992e-06,0.0
211,0.012000088624614557,7.8698113872954595e-28,9.181936790307643e-06,0.0
212,0.011992149452352208,7.850283072799409e-28,1.0218983078729388e-05,0.0
213,0.011984975541900623,7.83410006471443e-28,1.1312685788359238e-05,0.0
214,0.011973291604662779,7.820716625233018e-28,1.2304525071568125e-05,0.0
215,0.011967271115449533,7.809590663912059e-28,1.339972490024445e-05,0.0
216,0.011961451614978705,7.800820338024922e-28,1.4540830061123753e-05,0.0
217,0.01195563211450787,7.794183832678188e-28,1.5757010112352167e-05,0.0
218,0.01194981261403704,7.789575507463366e-28,1.6996582506515203e-05,0.0
219,0.011945903396639746,7.786900080984607e-28,1.8645761496913e-05,0.0
220,0.011938285443860518,7.785622103381608e-28,2.030387600196449e-05,0.0
221,0.011930667491081286,7.78561982989411e-28,2.1966199045515753e-05,0.0
222,0.01192447071931825,7.786296167808262e-28,2.356564877581419e-05,0.0
223,0.011918273947555215,7.787558118650393e-28,2.5086888821355732e-05,0.0
224,0.011911966585858698,7.789579351358742e-28,2.6383819280959702e-05,0.0
225,0.01190565922416218,7.792094007929681e-28,2.7522009438458697e-05,0.0
226,0.01189935186246566,7.795005043505798e-28,2.8538198515640965e-05,0.0
227,0.011895577434467414,7.798523598465218e-28,2.955481020955077e-05,0.0
228,0.01189204307166402,7.802777856756815e-28,3.050821572859146e-05,0.0
229,0.011891040544650257,7.807753951156271e-28,3.1446430645252806e-05,0.0
230,0.011892280317377525,7.813401845718741e-28,3.240617285619104e-05,0.0
231,0.011890935333819456,7.819783700643392e-28,3.339012041887504e-05,0.0
232,0.011889590350261395,7.826817217775093e-28,3.445392794719963e-05,0.0
233,0.01188824536670333,7.834468838648256e-28,3.541605696169252e-05,0.0
234,0.011886900383145268,7.842799991614958e-28,3.6248656366036815e-05,0.0
235,0.011882166909213256,7.851247966378469e-28,3.6931172334538014e-05,0.0
236,0.011882880881150033,7.8603551588628125e-28,3.7652427964379014e-05,0.0
237,0.011882150557520687,7.8705783151126055e-28,3.8639521315761054e-05,0.0
238,0.011882397528495917,7.881779830260683e-28,3.9793111725381805e-05,0.0
239,0.011868629078529001,7.89376872806753e-28,4.1230131147507964e-05,0.0
240,0.01187244789062086,7.906600519496228e-28,4.286756065360833e-05,0.0
241,0.01187596181543267,7.92002472883239e-28,4.4397579639945364e-05,0.0
242,0.011879835802306005,7.933969901611142e-28,4.550534689020519e-05,0.0
243,0.011883709789179343,7.9485983865924645e-28,4.643962528227301e-05,0.0
244,0.011889414470494651,7.964031285249862e-28,4.732347845671057e-05,0.0
245,0.011891038693147529,7.9792313345233655e-28,4.835377984281864e-05,0.0
246,0.011908603919075514,7.994268443818995e-28,4.9478683021390426e-05,0.0
247,0.011916209197181647,8.00941043310119e-28,5.058261459123667e-05,0.0
248,0.011912948798314393,8.024869102108762e-28,5.166351577672248e-05,0.0
249,0.011909688399447144,8.040566396336141e-28,5.270477752246463e-05,0.0
250,0.011906428000579884,8.056458299247925e-28,5.3535591681534166e-05,0.0
251,0.011900236218129481,8.072727182203813e-28,5.416352080919579e-05,0.0
252,0.011895549298122358,8.08960655040203e-28,5.477192483553172e-05,0.0
253,0.01188735229273541,8.106787120649032e-28,5.543079128000605e-05,0.0
254,0.011877237598263982,8.124196778151913e-28,5.614317186378994e-05,0.0
255,0.01186751118015715,8.141766338887115e-28,5.698748378886942e-05,0.0
256,0.011864934765378882,8.15943771657926e-28,5.794937955380706e-05,0.0
257,0.011860999977754357,8.177192773294126e-28,5.9110234156400915e-05,0.0
258,0.01185172741818791,8.195032018813758e-28,6.01919588710964e-05,0.0
259,0.011851705044239085,8.21280022978658e-28,6.117428790364889e-05,0.0
260,0.011851682670290256,8.23055387352845e-28,6.213743777590643e-05,0.0
261,0.011859938261121614,8.248328536213282e-28,6.321085554606192e-05,0.0
262,0.011842216826831373,8.266092240032603e-28,6.431777898454213e-05,0.0
263,0.011824495392541132,8.283840207128492e-28,6.539410237501987e-05,0.0
264,0.011803587892346038,8.301680911953578e-28,6.627843645487917e-05,0.0
265,0.011803724201926276,8.318221193525253e-28,6.704587781871467e-05,0.0
266,0.011789062034837854,8.334655240898272e-28,6.767441499697404e-05,0.0
267,0.011781774468104397,8.351208301628996e-28,6.819031979408566e-05,0.0
268,0.011774486901370937,8.367886567082794e-28,6.879124163721002e-05,0.0
269,0.011767199334637483,8.384603120106545e-28,6.971964424456719e-05,0.0
270,0.011765554167265962,8.401279072482814e-28,7.082992132069885e-05,0.0
271,0.011764849829639906,8.418040246074406e-28,7.20123851060765e-05,0.0
272,0.01176362022393643,8.434953691627998e-28,7.319271761037039e-05,0.0
273,0.011774247303924148,8.452554142716593e-28,8.966561136225013e-05,0.0
274,0.011741085207362553,8.470454214025618e-28,0.00011408235904705201,0.0
275,0.011714666725520635,8.490044632280026e-28,0.00014430137755187195,0.0
276,0.011728873520383976,8.511507227320343e-28,0.00018336585913242444,0.0
277,0.011690285871161363,8.534280178345444e-28,0.00022919896567220147,0.0
278,0.011651698221938747,8.558619936828326e-28,0.0002457813731705325,0.0
279,0.011603889592117961,8.583133291447444e-28,0.00025779480763093976,0.0
280,0.011428518686543893,8.607274862114508e-28,0.0002666330607269237,0.0
281,0.011377817554697377,8.632020983833457e-28,0.0002698746589780939,0.0
282,0.011427124387398443,8.654538503131979e-28,0.00028862936081235313,0.0
283,0.011390540103113148,8.67761896661207e-28,0.00030575291334450415,0.0
284,0.011446481695166131,8.698960287427705e-28,0.000322252061461593,0.0
285,0.011409266019863896,8.719457982879057e-28,0.0003500932318298877,0.0
286,0.011406822296114904,8.739350917189096e-28,0.00037768727784866365,0.0
287,0.011408352670316906,8.7584386163797e-28,0.00039034594749220883,0.0
288,0.011458530787722146,8.776779561533192e-28,0.00040301374542960116,0.0
289,0.011519464576852361,8.79446806517001e-28,0.00041695229452585314,0.0
290,0.011575775644396567,8.811318854704385e-28,0.00041932580162372504,0.0
291,0.011570508859719122,8.828456889644115e-28,0.00042106177939861094,0.0
292,0.011559657760893582,8.845673854836108e-28,0.00042260863917343254,0.0
293,0.011581234316218776,8.862893935480589e-28,0.0004244000689260697,0.0
294,0.011584413983070318,8.88025558246936e-28,0.0004260467685144507,0.0
295,0.011582426313678992,8.897718683108601e-28,0.0004276766087377875,0.0
296,0.011578605273287353,8.915261105086318e-28,0.00042943635484138024,0.0
297,0.011572681042726782,8.932844772084545e-28,0.00043137669050345934,0.0
298,0.011566325074211115,8.950538444785056e-28,0.00043318691139376694,0.0
299,0.01156533454623437,8.968342919764828e-28,0.00043487570565542546,0.0
300,0.011564344018257622,8.986197997832391e-28,0.0004365949569445343,0.0
301,0.011565395977146137,9.004224642031422e-28,0.00043831270125764673,0.0
302,0.011566734970930442,9.022845126364233e-28,0.00043981451268623777,0.0
303,0.011565321442792213,9.042005690300629e-28,0.0004410563351187755,0.0
304,0.011567648106092902,9.061612159422016e-28,0.00044196964578803075,0.0
305,0.011569744611362488,9.081665070004083e-28,0.0004426939425238661,0.0
306,0.011570247732868601,9.102046333678308e-28,0.00044335508199046844,0.0
307,0.011569882746459453,9.122713416515078e-28,0.00044407003590162837,0.0
308,0.011565049388827315,9.143679308707461e-28,0.00044504626499863794,0.0
309,0.011568025539797626,9.164735099277198e-28,0.0004462507856997936,0.0
310,0.011571088639934932,9.185882072271427e-28,0.0004476278460538204,0.0
311,0.011575953141792012,9.206804684069258e-28,0.0004491751733703145,0.0
312,0.011578058313393692,9.227857164486315e-28,0.00045083682519348785,0.0
313,0.011580163484995378,9.249038845395136e-28,0.0004525797756230975,0.0
314,0.011581577955126227,9.269911470225843e-28,0.00045430531318201397,0.0
315,0.011582992425257076,9.290622301294412e-28,0.0004559495191516234,0.0
316,0.011584406895387922,9.31138749010345e-28,0.0004574920941861402,0.0
317,0.01158316592730451,9.331882434704132e-28,0.00045897434838354,0.0
318,0.011580078718652659,9.35202213463078e-28,0.0004605357230857802,0.0
319,0.011573554347842699,9.371918010550648e-28,0.00046223688383888927,0.0
320,0.011568635782105787,9.391446089853873e-28,0.0004639114541427086,0.0
321,0.01156603268619864,9.410626345594797e-28,0.00046554967068834834,0.0
322,0.011562623212127046,9.429465377531945e-28,0.00046704901029719174,0.0
323,0.011560684896652455,9.448097606064012e-28,0.00046834041347213146,0.0
324,0.011555388137120221,9.46629669993102e-28,0.0004694312189019351,0.0
325,0.011547742106464441,9.483857104241629e-28,0.0004704278475254618,0.0
326,0.011547596773244562,9.500972150988536e-28,0.00047135045538360994,0.0
327,0.011543114044754756,9.517953106130905e-28,0.0004722447142746921,0.0
328,0.0115468544765642,9.534660684290195e-28,0.0004732192772628311,0.0
329,0.011548114583339038,9.551217388547935e-28,0.000474186701828887,0.0
330,0.011548217695800077,9.56760400461202e-28,0.0004751547498470247,0.0
331,0.01155224811841319,9.58378491779057e-28,0.0004761187527245632,0.0
332,0.01153381718177874,9.600984101796707e-28,0.0004851321547217944,0.0
333,0.011528447070255726,9.61916438545271e-28,0.0005095358715188101,0.0
334,0.011529569132884606,9.637111335442551e-28,0.000533737771057473,0.0
335,0.01153192483554397,9.654632167757853e-28,0.0005731124341708243,0.0
336,0.011482053126249617,9.673723496364838e-28,0.0006193000178598592,0.0
337,0.011432181416955269,9.693910528140658e-28,0.0006621364023551775,0.0
338,0.011382309707660927,9.714990083617264e-28,0.0006945517161107391,0.0
339,0.011332437998366578,9.737078180665073e-28,0.0007297495073132459,0.0
340,0.0112784847149606,9.760119352074519e-28,0.0007501880976810143,0.0
341,0.011217746343173688,9.783992581465206e-28,0.000764328953850207,0.0
342,0.011217213506672818,9.807069743712593e-28,0.0007867179752923335,0.0
343,0.011161772576550735,9.831255788099172e-28,0.0008078791741089295,0.0
344,0.011150309708739342,9.85488478631668e-28,0.0008300585094137642,0.0
345,0.011127342707343339,9.877971555486052e-28,0.0008634121835707767,0.0
346,0.011114674985496606,9.901247138185516e-28,0.000895383237011449,0.0
347,0.01110286361289865,9.92467248776375e-28,0.0009132595132490954,0.0
348,0.011085541589975406,9.94785403032515e-28,0.000928602932472324,0.0
349,0.011072472839132964,9.970556131202485e-28,0.0009443412135268348,0.0
350,0.01107855031565141,9.992831010953302e-28,0.0009459019952956263,0.0
351,0.01106753237369178,1.0014598675387959e-27,0.0009473717433930445,0.0
352,0.011065555540463824,1.003586154473445e-27,0.0009485619801416562,0.0
353,0.011064804551465371,1.005640775689166e-27,0.0009496523240956028,0.0
354,0.011063951547914515,1.0076550038727942e-27,0.0009506700268780454,0.0
355,0.011064756639771807,1.0096350057403977e-27,0.0009517682168693453,0.0
356,0.011067859940256202,1.0115736440231432e-27,0.0009529130666286299,0.0
357,0.011070963240740587,1.0134738807313432e-27,0.0009540932207600415,0.0
358,0.011078622166950502,1.0153288643544264e-27,0.0009551464993598475,0.0
359,0.011077722050775687,1.0172377377229072e-27,0.0009564013101246856,0.0
360,0.011086400576803518,1.0192372039931297e-27,0.00095850365518422,0.0
361,0.011051802630126874,1.021339979455624e-27,0.0009620921149534994,0.0
362,0.011026270621808047,1.0235854968343553e-27,0.0009672957242996093,0.0
363,0.011000738613489217,1.025979884575153e-27,0.0009740069939419653,0.0
364,0.010949186248388313,1.0286418139532024e-27,0.0009811188621604537,0.0
365,0.010922674236424072,1.031445925885472e-27,0.0009864658791335207,0.0
366,0.010907047325970674,1.0344584024766335e-27,0.0009897552100437623,0.0
367,0.010891420415517269,1.0376057264748411e-27,0.000991747590970057,0.0
368,0.01087972807180736,1.0408928376127662e-27,0.0009931245004369275,0.0
369,0.010877143153109517,1.044320184005907e-27,0.0009940280777472562,0.0
370,0.010846757803922021,1.0479037138018646e-27,0.000994868763831221,0.0
371,0.010816372454734526,1.0516475585297617e-27,0.0009957179566525186,0.0
372,0.010776107090671273,1.055542363111428e-27,0.000996541244272102,0.0
373,0.010747110199625338,1.059597699627244e-27,0.0009973617749786169,0.0
374,0.010728908011281311,1.0637612790279556e-27,0.000998164021611712,0.0
375,0.01068666174068409,1.0680790246594848e-27,0.0009989772273723222,0.0
376,0.010681675039646565,1.0723671339329537e-27,0.0009998153477111804,0.0
377,0.010660281113952463,1.076636375968018e-27,0.0010005891470920452,0.0
378,0.01066730457454013,1.0807860553746729e-27,0.0010013889159343557,0.0
379,0.01064450081461817,1.0849893503079643e-27,0.001008192147886501,0.0
380,0.01129540833347446,1.0894501328116863e-27,0.0010711937015741525,0.0
381,0.011406317589462589,0.009900990099009901,0.0011515922198706671,0.0
382,0.011533160611623919,0.019801980198019802,0.0012431012858724244,0.0
383,0.011575291043114992,0.029702970297029698,0.0013420096275218061,0.0
384,0.01162691184625345,0.039603960396039604,0.0014374334615539276,0.0
385,0.011851651910008521,0.0495049504950495,0.0015239361311349773,0.0
386,0.012040607753043941,0.059405940594059396,0.0015900542461476871,0.0
387,0.012058188102825843,0.06930693069306931,0.001644503637128337,0.0
388,0.01208095529134608,0.07920792079207921,0.0016884146808956075,0.0
389,0.012157859520046284,0.0891089108910891,0.001727284619646844,0.0
390,0.012155474784524754,0.099009900990099,0.0017480136488349602,0.0
391,0.0122312408815013,0.10891089108910892,0.0017568924572140248,0.0
392,0.012197825194030138,0.11881188118811879,0.0017636412044964073,0.0
393,0.012182382030605971,0.1287128712871287,0.0017729688286176753,0.0
394,0.012269972499678615,0.13861386138613863,0.0017862459672759806,0.0
395,0.012236284167060983,0.1485148514851485,0.001799241991788556,0.0
396,0.012201120277715277,0.15841584158415842,0.0018087064887581015,0.0
397,0.012177751545701481,0.1683168316831683,0.0018190080856826322,0.0
398,0.012140809849926985,0.1782178217821782,0.0018264553570940681,0.0
399,0.012112087832327305,0.18811881188118812,0.0018284620182765507,0.0
400,0.012076168464901074,0.198019801980198,0.0018299655767547358,0.0
401,0.012031903350803685,0.2079207920792079,0.0018311000709351304,0.0
402,0.011990271274985729,0.21782178217821785,0.00183173926560876,0.0
403,0.011943842264817137,0.22772277227722773,0.0018322009263783768,0.0
404,0.011897413254648544,0.23762376237623759,0.0018314662093537229,0.0
405,0.011852902927529052,0.24752475247524752,0.0018307153176666253,0.0
406,0.011784964828196295,0.2574257425742574,0.0018306248868804288,0.0
407,0.011740454501076802,0.2673267326732673,0.0018301853288045403,0.0
408,0.011697388297366159,0.27722772277227725,0.0018300116884905216,0.0
409,0.011654322093655512,0.28712871287128716,0.001830122039603824,0.0
410,0.01161692035467185,0.297029702970297,0.0018303753444504954,0.0
411,0.011573897372181174,0.3069306930693069,0.0018297106502028577,0.0
412,0.011529036430861301,0.31683168316831684,0.001829032073934025,0.0
413,0.011483410227730664,0.3267326732673267,0.0018283788080378908,0.0
414,0.011442294051386286,0.3366336633663366,0.0018279268191634312,0.0
415,0.011395514427017313,0.3465346534653465,0.0018275341615925735,0.0
416,0.011351426616069991,0.3564356435643564,0.0018270685572373752,0.0
417,0.011281762130112453,0.36633663366336633,0.0018266103006696671,0.0
418,0.0112292987119776,0.37623762376237624,0.0018260717524208683,0.0
