,recon_losses_SMA,kmeans_anomaly_score_SMA,lstm_error_SMA
64,6.8702510529224e-28,0.012782171481288122,0.0
65,7.108308127631487e-28,0.01078833301278245,0.0
66,7.1071628069043675e-28,0.013748028346513359,0.0
67,7.070400779365405e-28,0.012584091871942465,0.0
68,7.032124470084187e-28,0.012584091871942465,0.0
69,6.992645283872967e-28,0.012584091871942465,0.0
70,6.9522565664322915e-28,0.012714468847627641,0.0
71,6.925197366990863e-28,0.012526302898535489,0.0
72,6.897512597116934e-28,0.012543102849659715,0.0
73,6.857834857186108e-28,0.013349730479751628,0.0
74,6.818288827318287e-28,0.013387531019431218,0.0
75,6.779090568422827e-28,0.013387531019431218,0.0
76,6.758663702931873e-28,0.013634010859196716,0.0
77,6.729559410294708e-28,0.013121100425643104,0.0
78,6.700601717191782e-28,0.013121100425643104,0.0
79,6.671836648808703e-28,0.013121100425643104,0.0
80,6.8209351330323385e-28,0.03863355557629853,0.0
81,6.792046586821515e-28,0.013699600830790068,0.0
82,7.08746392263772e-28,0.004075465711771564,0.0
83,7.038221815163542e-28,0.012278440603395193,0.0
84,7.222055534188766e-28,0.0007283320620520353,0.0
85,7.250531707875177e-28,0.010457880702699273,0.0
86,7.21685566993374e-28,0.013304054881776297,0.0
87,7.244436601863644e-28,0.010457880702699273,0.0
88,7.421336544997652e-28,0.0007283320620520353,0.0
89,7.594305378284215e-28,0.0007283320620520353,0.0
90,7.763474343078913e-28,0.0007283320620520353,0.0
91,7.715375124559457e-28,0.013043902506382012,0.0
92,7.696337856011824e-28,0.014160765336000802,0.0
93,7.69821172742795e-28,0.008599916548873873,0.0
94,7.663859824442569e-28,0.012258011706912115,0.0
95,7.63002325400262e-28,0.012258011706912115,0.0
96,7.621459681509213e-28,0.012624685906975273,0.0
97,7.611879826376946e-28,0.013045323940761744,0.0
98,7.5849277741397735e-28,0.01313167153177974,0.0
99,7.558514528735274e-28,0.01313167153177974,0.0
100,7.532624433032996e-28,0.01313167153177974,0.0
101,7.432804816352284e-28,0.012484041861391904,0.0
102,7.3380917923969295e-28,0.011940570588674107,0.0
103,7.243469367503864e-28,0.011914940593633388,0.0
104,7.14898120276614e-28,0.011914940593633388,0.0
105,7.054492894218849e-28,0.011914940593633388,0.0
106,6.9683489498233275e-28,0.01229781446814487,0.0
107,6.8899056292054145e-28,0.012453270535601104,0.0
108,6.82479139577521e-28,0.012168823845734988,0.0
109,6.772615095237671e-28,0.011822872183992042,0.0
110,6.720464971722081e-28,0.01180548235059323,0.0
111,6.731752746380457e-28,0.011445202006638528,0.0
112,6.76699107092741e-28,0.01180548235059323,0.0
113,6.802544615021433e-28,0.01180548235059323,0.0
114,6.838446264501594e-28,0.01180548235059323,0.0
115,6.874699985663855e-28,0.01180548235059323,0.0
116,6.911310329381911e-28,0.01180548235059323,0.0
117,6.931939407893173e-28,0.01244196012767099,0.0
118,6.952939602085717e-28,0.01244196012767099,0.0
119,6.961242529862402e-28,0.012808231544683218,0.0
120,6.969545361000767e-28,0.012808231544683218,0.0
121,7.06554224871193e-28,0.012345137578728516,0.0
122,7.161538912876397e-28,0.012345137578728516,0.0
123,7.2424227399837835e-28,0.011934314458383066,0.0
124,7.359514983851172e-28,0.012695905746180475,0.0
125,7.48279305913048e-28,0.013165759970889961,0.0
126,7.563961748578839e-28,0.011934314458383066,0.0
127,7.594174420925955e-28,0.012841209082152975,0.0
128,7.6243873895478425e-28,0.012841209082152975,0.0
129,7.654600191046366e-28,0.012841209082152975,0.0
130,7.684812538853389e-28,0.012841209082152975,0.0
131,7.724043618144101e-28,0.012055747051737294,0.0
132,7.769421461418231e-28,0.012055747051737294,0.0
133,7.796454091264386e-28,0.01317755631708152,0.0
134,7.823077549104331e-28,0.0134095606537167,0.0
135,7.849701056213474e-28,0.0134095606537167,0.0
136,7.83717307198063e-28,0.0134095606537167,0.0
137,7.832093765018646e-28,0.0134095606537167,0.0
138,7.857512045543235e-28,0.0134095606537167,0.0
139,7.882929973112505e-28,0.0134095606537167,0.0
140,7.954309152903317e-28,0.014254945108409117,0.0
141,8.035933213659252e-28,0.015611962784593654,0.0
142,8.08145121949389e-28,0.015278922268583222,0.0
143,8.126095532196509e-28,0.015278922268583222,0.0
144,8.155811355135593e-28,0.014697428275857738,0.0
145,8.170549909104588e-28,0.014865840964552242,0.0
146,8.105763084270862e-28,0.014865840964552242,0.0
147,8.038215292857534e-28,0.014865840964552242,0.0
148,8.0066443530736515e-28,0.01560534414955678,0.0
149,8.004862163222221e-28,0.01491067331672095,0.0
150,7.992636587551788e-28,0.011063175275834159,0.0
151,7.9913463957840395e-28,0.01491067331672095,0.0
152,7.993141680834573e-28,0.013659304335494882,0.0
153,8.009951254538793e-28,0.013659304335494882,0.0
154,8.02637387790756e-28,0.013659304335494882,0.0
155,8.042365376954181e-28,0.013659304335494882,0.0
156,8.08432335375736e-28,0.013437958158107347,0.0
157,8.120326989249356e-28,0.013437958158107347,0.0
158,8.14871405975435e-28,0.012506971910691233,0.0
159,8.166181779564347e-28,0.012318274547831892,0.0
160,8.184038857256167e-28,0.012318274547831892,0.0
161,8.20224111747392e-28,0.012318274547831892,0.0
162,8.225459824875693e-28,0.012318274547831892,0.0
163,8.244221297550761e-28,0.012318274547831892,0.0
164,8.262982821758853e-28,0.012318274547831892,0.0
165,8.281744136272946e-28,0.012318274547831892,0.0
166,8.125319637270401e-28,0.008893164698052868,0.0
167,8.122859954512309e-28,0.008893164698052868,0.0
168,8.16257115180451e-28,0.008572063451252061,0.0
169,8.215970557488698e-28,0.007638951548767179,0.0
170,8.232467414318673e-28,0.012310664546769667,0.0
171,8.249734283575582e-28,0.012310664546769667,0.0
172,8.2576929517865e-28,0.012310664546769667,0.0
173,8.261501634786713e-28,0.012316122906759833,0.0
174,8.274908207234305e-28,0.011061720059650157,0.0
175,8.278119613037971e-28,0.01587053651028833,0.0
176,8.369479315596302e-28,0.008418622598350637,0.0
177,8.396135140939466e-28,0.011700067529664328,0.0
178,8.608840330549576e-28,0.0030458054126788706,0.0
179,8.753973531244045e-28,0.0019963333846811353,0.0
180,8.883110261055111e-28,0.00035270230567651696,0.0
181,8.87261218742679e-28,0.00035270230567651696,0.0
182,9.006381964518391e-28,0.0005901611044013717,0.0
183,8.882170788785789e-28,0.00011137938826307446,0.0
184,9.040695498613657e-28,0.0,0.0
185,9.006332293299163e-28,0.0,0.0
186,9.103255555341218e-28,0.0,0.0
187,9.09213950745576e-28,0.013681340466281184,0.0
188,9.038721756733482e-28,0.013065348754893728,0.0
189,8.857169584745715e-28,0.002209059874848778,0.0
190,8.667895064130539e-28,0.013444988671296301,0.0
191,8.491223201410646e-28,0.011359410516090844,0.0
192,8.508986935966584e-28,0.011359410516090844,0.0
193,8.50086636414754e-28,0.011359410516090844,0.0
194,8.482979003641965e-28,0.010726243355831687,0.0
195,8.478281689107043e-28,0.013032575207549763,0.0
196,8.482406571529838e-28,0.013054482707619799,0.0
197,8.466549300014731e-28,0.012349087451227949,0.0
198,8.451551501549209e-28,0.012349087451227949,0.0
199,8.240556208749408e-28,0.01205644513907991,0.0
200,8.205763715334279e-28,0.012051551123619598,0.0
201,8.171042769725427e-28,0.01204440309522729,0.0
202,8.136375835430274e-28,0.012034622028555542,0.0
203,8.10181123689672e-28,0.012034874170745422,0.0
204,8.067350331240252e-28,0.012035126312935306,1.0849074669556986e-06
205,8.035225226304361e-28,0.012032294826045283,2.1334992766343264e-06
206,8.004630492933787e-28,0.012027441420211612,3.2959776221697325e-06
207,7.9753182386126195e-28,0.012022588014377934,4.8692178174254406e-06
208,7.947011782479023e-28,0.012017734608544259,6.140860366803601e-06
209,7.919487080995849e-28,0.01201288120271058,7.234913187712101e-06
210,7.892564961054185e-28,0.01200802779687691,8.209220558601992e-06
211,7.8698113872954595e-28,0.012000088624614557,9.181936790307643e-06
212,7.850283072799409e-28,0.011992149452352208,1.0218983078729388e-05
213,7.83410006471443e-28,0.011984975541900623,1.1312685788359238e-05
214,7.820716625233018e-28,0.011973291604662779,1.2304525071568125e-05
215,7.809590663912059e-28,0.011967271115449533,1.339972490024445e-05
216,7.800820338024922e-28,0.011961451614978705,1.4540830061123753e-05
217,7.794183832678188e-28,0.01195563211450787,1.5757010112352167e-05
218,7.789575507463366e-28,0.01194981261403704,1.6996582506515203e-05
219,7.786900080984607e-28,0.011945903396639746,1.8645761496913e-05
220,7.785622103381608e-28,0.011938285443860518,2.030387600196449e-05
221,7.78561982989411e-28,0.011930667491081286,2.1966199045515753e-05
222,7.786296167808262e-28,0.01192447071931825,2.356564877581419e-05
223,7.787558118650393e-28,0.011918273947555215,2.5086888821355732e-05
224,7.789579351358742e-28,0.011911966585858698,2.6383819280959702e-05
225,7.792094007929681e-28,0.01190565922416218,2.7522009438458697e-05
226,7.795005043505798e-28,0.01189935186246566,2.8538198515640965e-05
227,7.798523598465218e-28,0.011895577434467414,2.955481020955077e-05
228,7.802777856756815e-28,0.01189204307166402,3.050821572859146e-05
229,7.807753951156271e-28,0.011891040544650257,3.1446430645252806e-05
230,7.813401845718741e-28,0.011892280317377525,3.240617285619104e-05
231,7.819783700643392e-28,0.011890935333819456,3.339012041887504e-05
232,7.826817217775093e-28,0.011889590350261395,3.445392794719963e-05
233,7.834468838648256e-28,0.01188824536670333,3.541605696169252e-05
234,7.842799991614958e-28,0.011886900383145268,3.6248656366036815e-05
235,7.851247966378469e-28,0.011882166909213256,3.6931172334538014e-05
236,7.8603551588628125e-28,0.011882880881150033,3.7652427964379014e-05
237,7.8705783151126055e-28,0.011882150557520687,3.8639521315761054e-05
238,7.881779830260683e-28,0.011882397528495917,3.9793111725381805e-05
239,7.89376872806753e-28,0.011868629078529001,4.1230131147507964e-05
240,7.906600519496228e-28,0.01187244789062086,4.286756065360833e-05
241,7.92002472883239e-28,0.01187596181543267,4.4397579639945364e-05
242,7.933969901611142e-28,0.011879835802306005,4.550534689020519e-05
243,7.9485983865924645e-28,0.011883709789179343,4.643962528227301e-05
244,7.964031285249862e-28,0.011889414470494651,4.732347845671057e-05
245,7.9792313345233655e-28,0.011891038693147529,4.835377984281864e-05
246,7.994268443818995e-28,0.011908603919075514,4.9478683021390426e-05
247,8.00941043310119e-28,0.011916209197181647,5.058261459123667e-05
248,8.024869102108762e-28,0.011912948798314393,5.166351577672248e-05
249,8.040566396336141e-28,0.011909688399447144,5.270477752246463e-05
250,8.056458299247925e-28,0.011906428000579884,5.3535591681534166e-05
251,8.072727182203813e-28,0.011900236218129481,5.416352080919579e-05
252,8.08960655040203e-28,0.011895549298122358,5.477192483553172e-05
253,8.106787120649032e-28,0.01188735229273541,5.543079128000605e-05
254,8.124196778151913e-28,0.011877237598263982,5.614317186378994e-05
255,8.141766338887115e-28,0.01186751118015715,5.698748378886942e-05
256,8.15943771657926e-28,0.011864934765378882,5.794937955380706e-05
257,8.177192773294126e-28,0.011860999977754357,5.9110234156400915e-05
258,8.195032018813758e-28,0.01185172741818791,6.01919588710964e-05
259,8.21280022978658e-28,0.011851705044239085,6.117428790364889e-05
260,8.23055387352845e-28,0.011851682670290256,6.213743777590643e-05
261,8.248328536213282e-28,0.011859938261121614,6.321085554606192e-05
262,8.266092240032603e-28,0.011842216826831373,6.431777898454213e-05
263,8.283840207128492e-28,0.011824495392541132,6.539410237501987e-05
264,8.301680911953578e-28,0.011803587892346038,6.627843645487917e-05
265,8.318221193525253e-28,0.011803724201926276,6.704587781871467e-05
266,8.334655240898272e-28,0.011789062034837854,6.767441499697404e-05
267,8.351208301628996e-28,0.011781774468104397,6.819031979408566e-05
268,8.367886567082794e-28,0.011774486901370937,6.879124163721002e-05
269,8.384603120106545e-28,0.011767199334637483,6.971964424456719e-05
270,8.401279072482814e-28,0.011765554167265962,7.082992132069885e-05
271,8.418040246074406e-28,0.011764849829639906,7.20123851060765e-05
272,8.434953691627998e-28,0.01176362022393643,7.319271761037039e-05
273,8.452554142716593e-28,0.011774247303924148,8.966561136225013e-05
274,8.470454214025618e-28,0.011741085207362553,0.00011408235904705201
275,8.490044632280026e-28,0.011714666725520635,0.00014430137755187195
276,8.511507227320343e-28,0.011728873520383976,0.00018336585913242444
277,8.534280178345444e-28,0.011690285871161363,0.00022919896567220147
278,8.558619936828326e-28,0.011651698221938747,0.0002457813731705325
279,8.583133291447444e-28,0.011603889592117961,0.00025779480763093976
280,8.607274862114508e-28,0.011428518686543893,0.0002666330607269237
281,8.632020983833457e-28,0.011377817554697377,0.0002698746589780939
282,8.654538503131979e-28,0.011427124387398443,0.00028862936081235313
283,8.67761896661207e-28,0.011390540103113148,0.00030575291334450415
284,8.698960287427705e-28,0.011446481695166131,0.000322252061461593
285,8.719457982879057e-28,0.011409266019863896,0.0003500932318298877
286,8.739350917189096e-28,0.011406822296114904,0.00037768727784866365
287,8.7584386163797e-28,0.011408352670316906,0.00039034594749220883
288,8.776779561533192e-28,0.011458530787722146,0.00040301374542960116
289,8.79446806517001e-28,0.011519464576852361,0.00041695229452585314
290,8.811318854704385e-28,0.011575775644396567,0.00041932580162372504
291,8.828456889644115e-28,0.011570508859719122,0.00042106177939861094
292,8.845673854836108e-28,0.011559657760893582,0.00042260863917343254
293,8.862893935480589e-28,0.011581234316218776,0.0004244000689260697
294,8.88025558246936e-28,0.011584413983070318,0.0004260467685144507
295,8.897718683108601e-28,0.011582426313678992,0.0004276766087377875
296,8.915261105086318e-28,0.011578605273287353,0.00042943635484138024
297,8.932844772084545e-28,0.011572681042726782,0.00043137669050345934
298,8.950538444785056e-28,0.011566325074211115,0.00043318691139376694
299,8.968342919764828e-28,0.01156533454623437,0.00043487570565542546
300,8.986197997832391e-28,0.011564344018257622,0.0004365949569445343
301,9.004224642031422e-28,0.011565395977146137,0.00043831270125764673
302,9.022845126364233e-28,0.011566734970930442,0.00043981451268623777
303,9.042005690300629e-28,0.011565321442792213,0.0004410563351187755
304,9.061612159422016e-28,0.011567648106092902,0.00044196964578803075
305,9.081665070004083e-28,0.011569744611362488,0.0004426939425238661
306,9.102046333678308e-28,0.011570247732868601,0.00044335508199046844
307,9.122713416515078e-28,0.011569882746459453,0.00044407003590162837
308,9.143679308707461e-28,0.011565049388827315,0.00044504626499863794
309,9.164735099277198e-28,0.011568025539797626,0.0004462507856997936
310,9.185882072271427e-28,0.011571088639934932,0.0004476278460538204
311,9.206804684069258e-28,0.011575953141792012,0.0004491751733703145
312,9.227857164486315e-28,0.011578058313393692,0.00045083682519348785
313,9.249038845395136e-28,0.011580163484995378,0.0004525797756230975
314,9.269911470225843e-28,0.011581577955126227,0.00045430531318201397
315,9.290622301294412e-28,0.011582992425257076,0.0004559495191516234
316,9.31138749010345e-28,0.011584406895387922,0.0004574920941861402
317,9.331882434704132e-28,0.01158316592730451,0.00045897434838354
318,9.35202213463078e-28,0.011580078718652659,0.0004605357230857802
319,9.371918010550648e-28,0.011573554347842699,0.00046223688383888927
320,9.391446089853873e-28,0.011568635782105787,0.0004639114541427086
321,9.410626345594797e-28,0.01156603268619864,0.00046554967068834834
322,9.429465377531945e-28,0.011562623212127046,0.00046704901029719174
323,9.448097606064012e-28,0.011560684896652455,0.00046834041347213146
324,9.46629669993102e-28,0.011555388137120221,0.0004694312189019351
325,9.483857104241629e-28,0.011547742106464441,0.0004704278475254618
326,9.500972150988536e-28,0.011547596773244562,0.00047135045538360994
327,9.517953106130905e-28,0.011543114044754756,0.0004722447142746921
328,9.534660684290195e-28,0.0115468544765642,0.0004732192772628311
329,9.551217388547935e-28,0.011548114583339038,0.000474186701828887
330,9.56760400461202e-28,0.011548217695800077,0.0004751547498470247
331,9.58378491779057e-28,0.01155224811841319,0.0004761187527245632
332,9.600984101796707e-28,0.01153381718177874,0.0004851321547217944
333,9.61916438545271e-28,0.011528447070255726,0.0005095358715188101
334,9.637111335442551e-28,0.011529569132884606,0.000533737771057473
335,9.654632167757853e-28,0.01153192483554397,0.0005731124341708243
336,9.673723496364838e-28,0.011482053126249617,0.0006193000178598592
337,9.693910528140658e-28,0.011432181416955269,0.0006621364023551775
338,9.714990083617264e-28,0.011382309707660927,0.0006945517161107391
339,9.737078180665073e-28,0.011332437998366578,0.0007297495073132459
340,9.760119352074519e-28,0.0112784847149606,0.0007501880976810143
341,9.783992581465206e-28,0.011217746343173688,0.000764328953850207
342,9.807069743712593e-28,0.011217213506672818,0.0007867179752923335
343,9.831255788099172e-28,0.011161772576550735,0.0008078791741089295
344,9.85488478631668e-28,0.011150309708739342,0.0008300585094137642
345,9.877971555486052e-28,0.011127342707343339,0.0008634121835707767
346,9.901247138185516e-28,0.011114674985496606,0.000895383237011449
347,9.92467248776375e-28,0.01110286361289865,0.0009132595132490954
348,9.94785403032515e-28,0.011085541589975406,0.000928602932472324
349,9.970556131202485e-28,0.011072472839132964,0.0009443412135268348
350,9.992831010953302e-28,0.01107855031565141,0.0009459019952956263
351,1.0014598675387959e-27,0.01106753237369178,0.0009473717433930445
352,1.003586154473445e-27,0.011065555540463824,0.0009485619801416562
353,1.005640775689166e-27,0.011064804551465371,0.0009496523240956028
354,1.0076550038727942e-27,0.011063951547914515,0.0009506700268780454
355,1.0096350057403977e-27,0.011064756639771807,0.0009517682168693453
356,1.0115736440231432e-27,0.011067859940256202,0.0009529130666286299
357,1.0134738807313432e-27,0.011070963240740587,0.0009540932207600415
358,1.0153288643544264e-27,0.011078622166950502,0.0009551464993598475
359,1.0172377377229072e-27,0.011077722050775687,0.0009564013101246856
360,1.0192372039931297e-27,0.011086400576803518,0.00095850365518422
361,1.021339979455624e-27,0.011051802630126874,0.0009620921149534994
362,1.0235854968343553e-27,0.011026270621808047,0.0009672957242996093
363,1.025979884575153e-27,0.011000738613489217,0.0009740069939419653
364,1.0286418139532024e-27,0.010949186248388313,0.0009811188621604537
365,1.031445925885472e-27,0.010922674236424072,0.0009864658791335207
366,1.0344584024766335e-27,0.010907047325970674,0.0009897552100437623
367,1.0376057264748411e-27,0.010891420415517269,0.000991747590970057
368,1.0408928376127662e-27,0.01087972807180736,0.0009931245004369275
369,1.044320184005907e-27,0.010877143153109517,0.0009940280777472562
370,1.0479037138018646e-27,0.010846757803922021,0.000994868763831221
371,1.0516475585297617e-27,0.010816372454734526,0.0009957179566525186
372,1.055542363111428e-27,0.010776107090671273,0.000996541244272102
373,1.059597699627244e-27,0.010747110199625338,0.0009973617749786169
374,1.0637612790279556e-27,0.010728908011281311,0.000998164021611712
375,1.0680790246594848e-27,0.01068666174068409,0.0009989772273723222
376,1.0723671339329537e-27,0.010681675039646565,0.0009998153477111804
377,1.076636375968018e-27,0.010660281113952463,0.0010005891470920452
378,1.0807860553746729e-27,0.01066730457454013,0.0010013889159343557
379,1.0849893503079643e-27,0.01064450081461817,0.001008192147886501
380,1.0894501328116863e-27,0.01129540833347446,0.0010711937015741525
381,0.009900990099009901,0.011406317589462589,0.0011515922198706671
382,0.019801980198019802,0.011533160611623919,0.0012431012858724244
383,0.029702970297029698,0.011575291043114992,0.0013420096275218061
384,0.039603960396039604,0.01162691184625345,0.0014374334615539276
385,0.0495049504950495,0.011851651910008521,0.0015239361311349773
386,0.059405940594059396,0.012040607753043941,0.0015900542461476871
387,0.06930693069306931,0.012058188102825843,0.001644503637128337
388,0.07920792079207921,0.01208095529134608,0.0016884146808956075
389,0.0891089108910891,0.012157859520046284,0.001727284619646844
390,0.099009900990099,0.012155474784524754,0.0017480136488349602
391,0.10891089108910892,0.0122312408815013,0.0017568924572140248
392,0.11881188118811879,0.012197825194030138,0.0017636412044964073
393,0.1287128712871287,0.012182382030605971,0.0017729688286176753
394,0.13861386138613863,0.012269972499678615,0.0017862459672759806
395,0.1485148514851485,0.012236284167060983,0.001799241991788556
396,0.15841584158415842,0.012201120277715277,0.0018087064887581015
397,0.1683168316831683,0.012177751545701481,0.0018190080856826322
398,0.1782178217821782,0.012140809849926985,0.0018264553570940681
399,0.18811881188118812,0.012112087832327305,0.0018284620182765507
400,0.198019801980198,0.012076168464901074,0.0018299655767547358
401,0.2079207920792079,0.012031903350803685,0.0018311000709351304
402,0.21782178217821785,0.011990271274985729,0.00183173926560876
403,0.22772277227722773,0.011943842264817137,0.0018322009263783768
404,0.23762376237623759,0.011897413254648544,0.0018314662093537229
405,0.24752475247524752,0.011852902927529052,0.0018307153176666253
406,0.2574257425742574,0.011784964828196295,0.0018306248868804288
407,0.2673267326732673,0.011740454501076802,0.0018301853288045403
408,0.27722772277227725,0.011697388297366159,0.0018300116884905216
409,0.28712871287128716,0.011654322093655512,0.001830122039603824
410,0.297029702970297,0.01161692035467185,0.0018303753444504954
411,0.3069306930693069,0.011573897372181174,0.0018297106502028577
412,0.31683168316831684,0.011529036430861301,0.001829032073934025
413,0.3267326732673267,0.011483410227730664,0.0018283788080378908
414,0.3366336633663366,0.011442294051386286,0.0018279268191634312
415,0.3465346534653465,0.011395514427017313,0.0018275341615925735
416,0.3564356435643564,0.011351426616069991,0.0018270685572373752
417,0.36633663366336633,0.011281762130112453,0.0018266103006696671
418,0.37623762376237624,0.0112292987119776,0.0018260717524208683
419,0.38613861386138615,0.011165336338618947,0.0018251043054871188
420,0.396039603960396,0.01110508270064223,0.0018241185967528646
421,0.4059405940594059,0.011044829062665518,0.0018232365583471623
422,0.4158415841584158,0.01098760022145727,0.001822132310407135
423,0.42574257425742573,0.01092592540246436,0.0018211090614791339
424,0.4356435643564357,0.010868215140661337,0.0018202311913785155
425,0.44554455445544555,0.010810504878858311,0.001819485018492938
426,0.45544554455445546,0.010743958901693582,0.001818861819421727
427,0.4653465346534653,0.010674879990830579,0.0018182133423920188
428,0.47524752475247517,0.010607240685060106,0.0018176316699873463
429,0.48514851485148514,0.010933111169029945,0.0018501043996231512
430,0.49504950495049505,0.01085963174029643,0.00188339121048732
431,0.504950495049505,0.010795495061922837,0.0019171844686894934
432,0.5148514851485148,0.010855524295169575,0.0019618627016153717
433,0.5247524752475248,0.010789474046493025,0.0020075432289206317
434,0.5346534653465346,0.010717262214999794,0.002016143007235425
435,0.5445544554455445,0.010647169217249463,0.0020245897844572004
436,0.5544554455445545,0.01056553056612813,0.002033811587539267
437,0.5643564356435643,0.010487525705455962,0.002041612582991077
438,0.5742574257425743,0.010411139421977446,0.002043886006126322
439,0.5841584158415841,0.010345452908483984,0.0020484745045499064
440,0.594059405940594,0.010265494783888843,0.0020530368630057682
441,0.6039603960396039,0.010315866754279993,0.002061285099836367
442,0.6138613861386139,0.010231148607802231,0.0020683528764014365
443,0.6237623762376237,0.010183982322748412,0.0020764091993649954
444,0.6336633663366337,0.010180429418931679,0.002082151351699705
445,0.6435643564356436,0.010090725191832212,0.002088790481453327
446,0.6534653465346534,0.010001020964732744,0.0020910014563562847
447,0.6633663366336634,0.009919210915780588,0.002093049793670787
448,0.6732673267326732,0.009837400866828432,0.002094122729113845
449,0.6831683168316832,0.009751482276140078,0.0020942055640775707
450,0.693069306930693,0.009660817018425846,0.0020942636891843162
451,0.7029702970297029,0.009567417243841112,0.0020943359166482587
452,0.7128712871287128,0.009470756431133438,0.0020942332872230956
453,0.7227722772277227,0.009378720203208207,0.002093960605318904
454,0.7326732673267327,0.009289188988969674,0.002093558744531902
455,0.7425742574257426,0.009202136121581248,0.002092956379403842
456,0.7524752475247525,0.009154146117253327,0.0020925007325110134
457,0.7623762376237623,0.009066101117252458,0.0020918147970812864
458,0.7722772277227723,0.00898506032156117,0.002091181913319839
459,0.7821782178217821,0.008896080335417323,0.002090645778554705
460,0.792079207920792,0.008809242435941788,0.0020901339573782085
461,0.801980198019802,0.008725416164177893,0.0020891679247035198
462,0.8118811881188118,0.008665401008848436,0.0020881628731385824
463,0.8217821782178217,0.008606576972002636,0.0020872191267196196
464,0.8316831683168316,0.0085543837335922,0.002086542264493815
465,0.8415841584158417,0.008491115877748957,0.0020860434048747315
466,0.8514851485148515,0.00843161104594643,0.002085762142945837
467,0.8613861386138614,0.00837146916987195,0.0020856356176676776
468,0.8712871287128714,0.008310596703811589,0.0020854432148390547
469,0.8811881188118812,0.008243176916103167,0.002084872518479836
470,0.8910891089108911,0.008172348984806517,0.00208410250634764
471,0.9009900990099009,0.00810152105350986,0.002083218713049434
472,0.9108910891089109,0.008031134390535006,0.0020822851369176588
473,0.9207920792079207,0.007944857903718499,0.002066024652024844
474,0.9306930693069306,0.007902181590752906,0.002041809489604653
475,0.9405940594059407,0.007852761663067635,0.0020117785492272233
