,0,1,2,3,4,5,6,7
2584,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2585,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2586,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2587,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2588,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2589,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2590,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2591,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2592,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2593,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2594,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2595,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2596,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2597,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2598,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2599,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2600,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2601,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2602,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2603,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2604,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2605,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2606,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2607,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2608,-0.33,-0.03,-0.38,-0.13,-0.18,-0.42,-0.19,-0.35
2609,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2610,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2611,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2612,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2613,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2614,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2615,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2616,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2617,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2618,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2619,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2620,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2621,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2622,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2623,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2624,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2625,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2626,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2627,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2628,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2629,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2630,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2631,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2632,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2633,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2634,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2635,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2636,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2637,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2638,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2639,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2640,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2641,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2642,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2643,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2644,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2645,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2646,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2647,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2648,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2649,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2650,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2651,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2652,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2653,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2654,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2655,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2656,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2657,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2658,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2659,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2660,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2661,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2662,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2663,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2664,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2665,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2666,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2667,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2668,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2669,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2670,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2671,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2672,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2673,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2674,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2675,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2676,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2677,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2678,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2679,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2680,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2681,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2682,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2683,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2684,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2685,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2686,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2687,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2688,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2689,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2690,-0.4,-0.03,-0.38,-0.13,-0.23,-0.42,-0.29,-0.44
2691,3.63,-0.03,2.57,6.35,4.0,2.89,4.39,3.34
2692,2.76,-0.03,0.27,-0.13,2.01,0.81,3.29,2.46
2693,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2694,0.66,-0.03,3.72,-0.13,-0.3,1.73,-1.06,1.05
2695,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2696,0.3,-0.03,1.3,-0.13,-0.29,1.32,-0.11,0.94
2697,-0.58,52.2,-0.37,1.31,0.43,-0.42,-1.06,-0.25
2698,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2699,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2700,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2701,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2702,0.61,-0.03,3.7,-0.13,-0.32,1.68,-1.06,0.99
2703,-0.09,-0.03,0.3,-0.13,0.09,0.57,0.25,-0.11
2704,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2705,2.49,-0.03,0.38,0.64,3.15,0.2,2.39,2.25
2706,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2707,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2708,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2709,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2710,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2711,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2712,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2713,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2714,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2715,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2716,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2717,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2718,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2719,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2720,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2721,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2722,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2723,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2724,3.43,-0.03,2.43,6.24,3.9,2.78,4.12,3.13
2725,2.69,-0.03,0.24,-0.13,1.96,0.76,3.2,2.38
2726,0.8,-0.03,1.24,-0.13,-0.28,2.07,0.03,0.89
2727,0.61,-0.03,3.7,-0.13,-0.32,1.68,-1.06,0.99
2728,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2729,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2730,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2731,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2732,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2733,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2734,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2735,0.61,-0.03,3.7,-0.13,-0.32,1.68,-1.06,0.99
2736,-0.09,-0.03,0.3,-0.13,0.09,0.57,0.25,-0.11
2737,2.56,-0.03,0.39,0.67,3.19,0.22,2.47,2.31
2738,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2739,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2740,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2741,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2742,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2743,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2744,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2745,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2746,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2747,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2748,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2749,-0.44,-0.03,-0.38,-0.13,-0.26,-0.42,-0.34,-0.48
2750,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2751,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2752,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2753,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2754,-0.1,34.28,1.97,1.71,6.2,0.93,2.09,1.37
2755,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2756,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2757,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2758,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2759,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2760,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2761,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2762,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2763,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2764,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2765,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2766,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2767,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2768,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2769,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2770,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2771,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2772,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2773,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2774,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2775,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2776,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2777,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2778,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2779,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2780,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2781,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2782,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2783,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2784,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2785,-0.33,-0.03,-0.38,-0.13,-0.18,-0.42,-0.19,-0.35
2786,-0.33,-0.03,-0.38,-0.13,-0.18,-0.42,-0.19,-0.35
2787,-0.33,-0.03,-0.38,-0.13,-0.18,-0.42,-0.19,-0.35
2788,6.64,-0.03,3.01,6.8,6.6,3.73,7.36,5.93
2789,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2790,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2791,0.61,-0.03,3.7,-0.13,-0.32,1.68,-1.06,0.99
2792,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2793,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2794,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2795,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2796,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2797,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2798,0.87,-0.03,2.61,-0.13,-0.54,2.42,-1.06,0.69
2799,-0.38,-0.03,0.72,-0.13,0.13,-0.38,-0.01,0.46
2800,-0.09,-0.03,0.3,-0.13,0.09,0.57,0.25,-0.11
2801,2.49,-0.03,0.38,0.64,3.15,0.2,2.39,2.25
2802,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2803,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2804,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2805,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2806,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2807,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2808,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2809,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2810,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2811,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2812,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2813,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2814,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2815,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2816,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2817,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2818,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2819,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2820,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2821,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2822,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2823,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2824,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2825,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2826,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2827,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2828,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2829,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2830,-0.47,-0.03,-0.38,-0.13,-0.28,-0.42,-0.39,-0.5
2831,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2832,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2833,3.43,-0.03,2.43,6.24,3.9,2.78,4.12,3.13
2834,2.69,-0.03,0.24,-0.13,1.96,0.76,3.2,2.38
2835,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2836,0.8,-0.03,1.24,-0.13,-0.28,2.07,0.03,0.89
2837,0.66,-0.03,3.72,-0.13,-0.3,1.73,-1.06,1.05
2838,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2839,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2840,1.52,-0.03,10.51,-0.13,10.62,6.76,0.17,9.86
2841,1.52,-0.03,10.51,-0.13,10.62,6.76,0.17,9.86
2842,0.61,-0.03,3.7,-0.13,-0.32,1.68,-1.06,0.99
2843,0.74,-0.03,1.19,-0.13,-0.32,2.0,-0.05,0.82
2844,-0.09,-0.03,0.3,-0.13,0.09,0.57,0.25,-0.11
2845,2.49,-0.03,0.38,0.64,3.15,0.2,2.39,2.25
2846,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2847,-0.52,-0.03,-0.38,-0.13,-0.29,-0.42,-0.48,-0.53
2848,-0.5,-0.03,-0.38,-0.13,-0.29,-0.42,-0.43,-0.52
2849,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2850,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2851,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2852,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2853,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2854,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2855,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2856,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2857,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2858,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2859,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2860,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2861,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2862,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2863,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2864,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2865,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2866,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2867,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2868,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2869,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2870,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2871,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2872,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2873,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2874,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2875,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2876,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2877,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2878,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2879,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2880,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2881,6.79,-0.03,3.09,6.85,6.7,3.79,7.56,6.06
2882,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2883,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2884,1.01,-0.03,3.89,-0.13,-0.28,2.05,-1.06,1.44
2885,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
2886,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2887,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
2888,1.85,-0.03,2.48,0.98,2.12,2.43,-0.2,1.31
2889,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2890,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
2891,1.01,-0.03,3.89,-0.13,-0.28,2.05,-1.06,1.44
2892,1.85,-0.03,2.48,0.98,2.12,2.43,-0.2,1.31
2893,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2894,2.92,-0.03,0.47,0.77,3.42,0.35,2.89,2.62
2895,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2896,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2897,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2898,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2899,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2900,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2901,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2902,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2903,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2904,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2905,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2906,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2907,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2908,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2909,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2910,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2911,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2912,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2913,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
2914,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
